beneficiary_id,household_id,name,age,gender,aadhaar_hash,income_band,caste_category,family_size,district,state,latitude,longitude,distance_to_hospital_km,is_enrolled,enrollment_date
BEN003490,HH003490,Vikram Sharma,34,M,AAD00003490,EWS,OBC,5,Chandigarh,Chandigarh,21.5655,87.4223,36.68,False,
BEN003491,HH003491,Anil Kumar,71,M,AAD00003491,EWS,ST,3,Jaipur,Rajasthan,29.4241,87.7595,20.14,True,2026-05-14 19:11:19.368590
BEN003492,HH003492,Vikram Khan,23,M,AAD00003492,BPL,General,5,Jaipur,Rajasthan,28.3023,95.6787,55.21,True,2026-06-19 19:11:19.368590
BEN003493,HH003493,Rajesh Khan,67,M,AAD00003493,EWS,ST,9,Goa,Goa,22.7885,91.3876,94.56,True,
BEN003494,HH003494,Kumar Reddy,28,M,AAD00003494,EWS,General,7,Hyderabad,Telangana,20.3065,93.9589,92.39,True,2025-12-20 19:11:19.368590
BEN003495,HH003495,Rajesh Khan,60,M,AAD00003495,APL,General,8,Pune,Maharashtra,12.3568,81.367,5.68,True,
BEN003496,HH003496,Vikram Patel,54,M,AAD00003496,BPL,General,3,Mumbai,Maharashtra,17.6824,80.4245,3.41,True,
BEN003497,HH003497,Kumar Gupta,38,M,AAD00003497,EWS,General,4,Mumbai,Maharashtra,26.0157,82.4879,64.43,True,2025-10-02 19:11:19.368590
BEN003498,HH003498,Rajesh Khan,74,F,AAD00003498,BPL,SC,3,Indore,Madhya Pradesh,32.7442,92.8056,52.34,False,2026-02-09 19:11:19.368590
BEN003499,HH003499,Vikram Patel,71,M,AAD00003499,BPL,SC,3,Bengaluru,Karnataka,24.8313,76.5344,46.04,True,2025-08-12 19:11:19.368590
BEN003500,HH003500,Deepa Kumar,64,M,AAD00003500,EWS,OBC,3,Pune,Maharashtra,15.0511,80.0797,87.75,True,2025-12-17 19:11:19.368590
BEN003501,HH003501,Anil Sharma,35,F,AAD00003501,APL,OBC,2,Pune,Maharashtra,18.7827,88.0878,26.21,False,2026-03-21 19:11:19.368590
BEN003502,HH003502,Anita Reddy,39,F,AAD00003502,EWS,General,6,Kolkata,West Bengal,22.4412,82.295,79.74,True,2026-01-18 19:11:19.368590
BEN003503,HH003503,Deepa Reddy,25,M,AAD00003503,EWS,OBC,8,Mumbai,Maharashtra,30.9812,89.4516,13.58,True,
BEN003504,HH003504,Vikram Verma,18,F,AAD00003504,APL,SC,10,Hyderabad,Telangana,22.4645,84.9882,92.69,False,2026-05-14 19:11:19.368590
BEN003505,HH003505,Anil Gupta,33,M,AAD00003505,EWS,SC,10,Delhi,Delhi,24.0617,77.3054,43.78,True,2025-07-24 19:11:19.368590
BEN003506,HH003506,Deepa Kumar,48,F,AAD00003506,EWS,OBC,2,Bengaluru,Karnataka,33.6205,93.8369,24.05,True,2026-02-05 19:11:19.368590
BEN003507,HH003507,Kumar Reddy,70,M,AAD00003507,EWS,SC,9,Indore,Madhya Pradesh,23.5222,90.7255,93.53,True,
BEN003508,HH003508,Rajesh Verma,23,M,AAD00003508,APL,General,3,Chennai,Tamil Nadu,27.1395,92.5642,93.79,True,2025-10-29 19:11:19.368590
BEN003509,HH003509,Kumar Singh,19,F,AAD00003509,BPL,ST,2,Pune,Maharashtra,12.9855,79.8852,40.32,True,2026-04-11 19:11:19.368590
BEN003510,HH003510,Rajesh Patel,49,F,AAD00003510,EWS,OBC,5,Bengaluru,Karnataka,21.8865,91.7678,22.55,True,
BEN003511,HH003511,Rajesh Verma,49,M,AAD00003511,BPL,ST,6,Kolkata,West Bengal,31.522,95.1497,34.65,True,2025-12-09 19:11:19.368590
BEN003512,HH003512,Deepa Reddy,64,F,AAD00003512,EWS,SC,2,Chandigarh,Chandigarh,17.9391,75.5073,6.67,True,
BEN003513,HH003513,Vikram Singh,71,F,AAD00003513,APL,OBC,9,Mumbai,Maharashtra,29.5346,92.7791,56.65,True,2026-04-12 19:11:19.368590
BEN003514,HH003514,Kumar Sharma,30,F,AAD00003514,APL,SC,7,Pune,Maharashtra,25.8125,78.1737,93.37,False,2025-07-19 19:11:19.369591
BEN003515,HH003515,Vikram Verma,32,M,AAD00003515,EWS,General,4,Jaipur,Rajasthan,20.754,90.8779,56.54,True,2026-05-29 19:11:19.369591
BEN003516,HH003516,Vikram Patel,79,M,AAD00003516,BPL,OBC,5,Chandigarh,Chandigarh,29.9233,81.9653,11.31,True,
BEN003517,HH003517,Priya Reddy,55,F,AAD00003517,APL,General,2,Lucknow,Uttar Pradesh,30.1546,92.5431,73.66,True,
BEN003518,HH003518,Deepa Sharma,75,M,AAD00003518,EWS,SC,8,Pune,Maharashtra,23.0038,91.7725,23.4,True,2026-02-23 19:11:19.369591
BEN003519,HH003519,Priya Verma,78,F,AAD00003519,EWS,ST,8,Jaipur,Rajasthan,28.7746,75.0775,96.34,False,
BEN003520,HH003520,Anita Khan,51,M,AAD00003520,BPL,OBC,6,Hyderabad,Telangana,16.261,83.7552,61.04,True,2026-01-28 19:11:19.369591
BEN003521,HH003521,Priya Sharma,28,M,AAD00003521,EWS,General,9,Surat,Gujarat,15.8533,93.8698,89.79,True,
BEN003522,HH003522,Priya Verma,20,F,AAD00003522,BPL,ST,3,Chandigarh,Chandigarh,27.7649,86.9465,98.06,True,
BEN003523,HH003523,Sunita Reddy,35,M,AAD00003523,BPL,SC,7,Chandigarh,Chandigarh,17.7967,79.2709,59.77,True,2026-06-09 19:11:19.369591
BEN003524,HH003524,Vikram Kumar,73,F,AAD00003524,APL,General,4,Ahmedabad,Gujarat,27.346,82.6872,12.32,True,
BEN003525,HH003525,Vikram Sharma,21,M,AAD00003525,EWS,SC,2,Indore,Madhya Pradesh,16.6787,84.8975,34.74,False,
BEN003526,HH003526,Deepa Kumar,68,M,AAD00003526,APL,General,2,Chennai,Tamil Nadu,26.4,75.2275,73.02,True,
BEN003527,HH003527,Anita Reddy,20,F,AAD00003527,APL,SC,8,Surat,Gujarat,32.1985,68.9106,76.19,True,
BEN003528,HH003528,Priya Khan,42,F,AAD00003528,APL,General,3,Kolkata,West Bengal,24.1342,76.1187,10.84,True,
BEN003529,HH003529,Vikram Sharma,58,M,AAD00003529,EWS,General,10,Bengaluru,Karnataka,17.8757,76.2116,93.72,True,2025-12-17 19:11:19.369591
BEN003530,HH003530,Deepa Verma,74,M,AAD00003530,APL,SC,2,Goa,Goa,28.1317,71.4368,50.11,True,
BEN003531,HH003531,Vikram Singh,30,F,AAD00003531,APL,General,8,Bengaluru,Karnataka,12.0607,87.8537,49.14,True,
BEN003532,HH003532,Rajesh Verma,58,M,AAD00003532,APL,General,2,Indore,Madhya Pradesh,33.9647,89.6045,72.53,True,
BEN003533,HH003533,Priya Sharma,79,M,AAD00003533,BPL,General,9,Chandigarh,Chandigarh,22.7568,72.1183,43.1,True,
BEN003534,HH003534,Anita Reddy,48,F,AAD00003534,EWS,SC,8,Chandigarh,Chandigarh,25.2315,91.2366,12.17,True,2026-01-28 19:11:19.369591
BEN003535,HH003535,Anita Gupta,79,M,AAD00003535,BPL,ST,6,Chennai,Tamil Nadu,15.3088,96.2755,74.67,False,
BEN003536,HH003536,Anita Verma,20,M,AAD00003536,APL,SC,9,Indore,Madhya Pradesh,12.5626,78.9064,7.79,True,
BEN003537,HH003537,Anil Verma,22,M,AAD00003537,APL,ST,2,Goa,Goa,32.4396,77.4028,83.33,True,2025-12-15 19:11:19.369591
BEN003538,HH003538,Deepa Verma,63,F,AAD00003538,EWS,General,8,Jaipur,Rajasthan,21.6811,77.5754,67.45,True,2025-12-18 19:11:19.369591
BEN003539,HH003539,Priya Patel,70,M,AAD00003539,BPL,ST,3,Chennai,Tamil Nadu,19.6921,71.4913,52.69,True,
BEN003540,HH003540,Rajesh Reddy,57,F,AAD00003540,APL,General,4,Indore,Madhya Pradesh,18.507,77.1516,33.4,True,
BEN003541,HH003541,Rajesh Reddy,49,F,AAD00003541,EWS,General,10,Bengaluru,Karnataka,26.3474,85.1621,88.65,True,
BEN003542,HH003542,Sunita Gupta,66,F,AAD00003542,APL,SC,7,Delhi,Delhi,28.4076,76.9109,55.09,True,
BEN003543,HH003543,Priya Verma,31,M,AAD00003543,EWS,OBC,10,Indore,Madhya Pradesh,25.6813,69.2095,72.44,True,
BEN003544,HH003544,Kumar Gupta,70,F,AAD00003544,BPL,ST,7,Pune,Maharashtra,31.5301,73.8932,7.43,False,
BEN003545,HH003545,Sunita Verma,34,M,AAD00003545,APL,OBC,5,Kolkata,West Bengal,31.7129,85.1423,13.28,True,
BEN003546,HH003546,Anita Patel,38,F,AAD00003546,BPL,ST,2,Lucknow,Uttar Pradesh,12.1421,87.7678,24.5,True,2025-12-22 19:11:19.369591
BEN003547,HH003547,Rajesh Reddy,70,F,AAD00003547,EWS,OBC,9,Mumbai,Maharashtra,31.2113,79.008,88.88,True,
BEN003548,HH003548,Vikram Patel,23,F,AAD00003548,EWS,OBC,10,Indore,Madhya Pradesh,15.3771,81.5048,86.47,False,2025-08-18 19:11:19.369591
BEN003549,HH003549,Vikram Patel,75,F,AAD00003549,BPL,SC,3,Indore,Madhya Pradesh,29.5009,92.0837,28.49,True,2026-07-19 19:11:19.369591
BEN003550,HH003550,Deepa Gupta,70,F,AAD00003550,APL,General,4,Goa,Goa,31.2515,92.4889,60.38,True,
BEN003551,HH003551,Deepa Sharma,34,F,AAD00003551,APL,SC,7,Bhopal,Madhya Pradesh,16.1907,96.9656,98.63,True,2025-11-21 19:11:19.369591
BEN003552,HH003552,Vikram Kumar,62,M,AAD00003552,EWS,OBC,10,Pune,Maharashtra,27.5363,71.2175,62.18,True,2026-02-15 19:11:19.369591
BEN003553,HH003553,Kumar Kumar,49,F,AAD00003553,EWS,SC,7,Kolkata,West Bengal,25.8697,86.8814,7.15,True,2026-02-03 19:11:19.369591
BEN003554,HH003554,Rajesh Kumar,41,M,AAD00003554,BPL,OBC,7,Jaipur,Rajasthan,28.2851,95.2924,2.7,False,
BEN003555,HH003555,Rajesh Singh,19,F,AAD00003555,EWS,General,10,Lucknow,Uttar Pradesh,20.4651,84.7351,35.27,True,
BEN003556,HH003556,Vikram Patel,35,M,AAD00003556,EWS,ST,3,Ahmedabad,Gujarat,15.226,91.6185,45.92,True,
BEN003557,HH003557,Vikram Patel,46,F,AAD00003557,EWS,General,7,Pune,Maharashtra,17.9916,82.6177,53.6,True,
BEN003558,HH003558,Sunita Gupta,61,F,AAD00003558,APL,SC,7,Chennai,Tamil Nadu,21.3281,88.1158,94.44,True,
BEN003559,HH003559,Anita Gupta,53,F,AAD00003559,EWS,ST,7,Chandigarh,Chandigarh,15.6568,89.4885,49.82,True,
BEN003560,HH003560,Vikram Singh,80,F,AAD00003560,APL,General,8,Lucknow,Uttar Pradesh,26.1732,82.4303,74.25,True,
BEN003561,HH003561,Vikram Reddy,63,F,AAD00003561,APL,ST,8,Mumbai,Maharashtra,20.0607,92.8583,25.1,True,2025-11-01 19:11:19.369591
BEN003562,HH003562,Anil Khan,50,M,AAD00003562,APL,ST,9,Pune,Maharashtra,12.5071,95.9191,87.96,False,
BEN003563,HH003563,Kumar Khan,29,F,AAD00003563,EWS,General,6,Indore,Madhya Pradesh,31.1759,82.782,15.26,True,2026-01-27 19:11:19.370590
BEN003564,HH003564,Deepa Reddy,21,M,AAD00003564,APL,OBC,7,Ahmedabad,Gujarat,20.4788,82.2321,78.83,True,2025-10-31 19:11:19.370590
BEN003565,HH003565,Vikram Khan,75,M,AAD00003565,APL,SC,8,Pune,Maharashtra,23.5776,72.5732,34.33,True,2025-08-31 19:11:19.370590
BEN003566,HH003566,Rajesh Gupta,36,M,AAD00003566,APL,General,8,Surat,Gujarat,34.2172,90.9373,46.14,True,2026-04-21 19:11:19.370590
BEN003567,HH003567,Anita Singh,19,F,AAD00003567,BPL,ST,2,Goa,Goa,29.6023,68.0945,54.28,False,2026-06-12 19:11:19.370590
BEN003568,HH003568,Deepa Khan,25,F,AAD00003568,EWS,ST,4,Hyderabad,Telangana,18.0847,78.103,88.17,True,
BEN003569,HH003569,Sunita Singh,65,M,AAD00003569,BPL,SC,2,Mumbai,Maharashtra,14.1949,70.0038,79.78,True,2026-04-16 19:11:19.370590
BEN003570,HH003570,Vikram Patel,67,F,AAD00003570,BPL,General,5,Goa,Goa,20.2284,92.5595,68.0,True,2025-08-10 19:11:19.370590
BEN003571,HH003571,Kumar Verma,44,F,AAD00003571,EWS,OBC,4,Chandigarh,Chandigarh,29.6314,90.8455,78.52,True,2025-07-26 19:11:19.370590
BEN003572,HH003572,Deepa Reddy,46,M,AAD00003572,APL,ST,7,Ahmedabad,Gujarat,33.0665,92.3887,86.14,True,2026-02-28 19:11:19.370590
BEN003573,HH003573,Rajesh Sharma,30,F,AAD00003573,BPL,OBC,2,Bengaluru,Karnataka,26.1912,76.0564,81.04,True,
BEN003574,HH003574,Anita Kumar,74,F,AAD00003574,APL,General,6,Hyderabad,Telangana,28.2608,76.6751,60.37,True,2026-06-01 19:11:19.370590
BEN003575,HH003575,Deepa Reddy,44,F,AAD00003575,EWS,ST,6,Lucknow,Uttar Pradesh,23.6167,92.8191,28.01,True,
BEN003576,HH003576,Priya Khan,68,M,AAD00003576,EWS,General,6,Chennai,Tamil Nadu,23.1755,91.5151,52.06,True,2025-08-24 19:11:19.370590
BEN003577,HH003577,Vikram Khan,64,F,AAD00003577,EWS,OBC,6,Chandigarh,Chandigarh,13.5892,68.7109,91.87,True,2026-07-12 19:11:19.370590
BEN003578,HH003578,Vikram Khan,38,M,AAD00003578,BPL,ST,9,Pune,Maharashtra,14.3424,89.6653,14.45,True,
BEN003579,HH003579,Vikram Verma,48,F,AAD00003579,EWS,SC,10,Hyderabad,Telangana,15.2954,96.5939,15.16,False,
BEN003580,HH003580,Anil Gupta,60,F,AAD00003580,BPL,SC,8,Pune,Maharashtra,22.6532,95.1919,38.28,False,
BEN003581,HH003581,Kumar Reddy,54,F,AAD00003581,BPL,General,3,Chennai,Tamil Nadu,23.4259,73.7277,54.12,True,2026-05-29 19:11:19.370590
BEN003582,HH003582,Sunita Reddy,41,F,AAD00003582,BPL,SC,6,Chennai,Tamil Nadu,26.4077,80.5565,50.8,False,
BEN003583,HH003583,Rajesh Singh,68,F,AAD00003583,APL,SC,8,Chandigarh,Chandigarh,23.0239,84.7651,30.27,False,
BEN003584,HH003584,Rajesh Kumar,52,M,AAD00003584,EWS,OBC,8,Pune,Maharashtra,33.2199,73.7813,75.87,True,2026-06-16 19:11:19.370590
BEN003585,HH003585,Rajesh Reddy,63,M,AAD00003585,APL,General,3,Delhi,Delhi,19.2633,86.6919,77.98,False,
BEN003586,HH003586,Deepa Gupta,54,M,AAD00003586,EWS,ST,4,Hyderabad,Telangana,30.6883,85.3573,96.69,True,2026-06-14 19:11:19.370590
BEN003587,HH003587,Deepa Kumar,33,F,AAD00003587,EWS,General,3,Mumbai,Maharashtra,25.1308,84.7096,66.18,True,2026-07-11 19:11:19.370590
BEN003588,HH003588,Vikram Gupta,69,F,AAD00003588,EWS,General,6,Hyderabad,Telangana,30.4326,88.8169,57.3,True,
BEN003589,HH003589,Rajesh Reddy,43,F,AAD00003589,EWS,SC,10,Indore,Madhya Pradesh,12.9633,71.8483,97.87,False,2026-03-26 19:11:19.370590
BEN003590,HH003590,Priya Khan,27,F,AAD00003590,BPL,SC,2,Delhi,Delhi,30.9856,73.4028,26.26,True,
BEN003591,HH003591,Anita Verma,59,F,AAD00003591,BPL,ST,10,Delhi,Delhi,12.6462,90.0853,24.6,False,2025-11-30 19:11:19.370590
BEN003592,HH003592,Rajesh Patel,76,F,AAD00003592,BPL,OBC,9,Jaipur,Rajasthan,16.7651,81.5495,43.81,True,
BEN003593,HH003593,Rajesh Sharma,68,M,AAD00003593,BPL,OBC,9,Indore,Madhya Pradesh,29.5966,82.023,87.98,True,
BEN003594,HH003594,Deepa Verma,43,F,AAD00003594,APL,ST,4,Chennai,Tamil Nadu,17.665,83.0333,30.82,True,
BEN003595,HH003595,Deepa Patel,57,M,AAD00003595,APL,SC,2,Hyderabad,Telangana,28.2351,72.6519,23.56,True,2026-06-03 19:11:19.370590
BEN003596,HH003596,Sunita Patel,80,F,AAD00003596,APL,OBC,3,Indore,Madhya Pradesh,21.6125,81.4242,85.3,True,
BEN003597,HH003597,Kumar Gupta,66,M,AAD00003597,APL,OBC,5,Surat,Gujarat,31.8222,76.1254,81.59,True,
BEN003598,HH003598,Kumar Singh,58,F,AAD00003598,EWS,SC,6,Mumbai,Maharashtra,19.1738,87.8237,66.54,True,2026-01-11 19:11:19.371597
BEN003599,HH003599,Sunita Khan,27,F,AAD00003599,EWS,SC,7,Bengaluru,Karnataka,26.947,87.0669,22.85,True,
BEN003600,HH003600,Anita Sharma,48,F,AAD00003600,EWS,SC,9,Mumbai,Maharashtra,30.8423,85.696,70.59,True,2025-10-14 19:11:19.371597
BEN003601,HH003601,Vikram Singh,48,F,AAD00003601,BPL,ST,8,Delhi,Delhi,16.2792,87.5291,68.16,True,2026-02-07 19:11:19.371597
BEN003602,HH003602,Kumar Gupta,76,M,AAD00003602,BPL,OBC,3,Pune,Maharashtra,24.8521,94.3149,86.68,True,2025-10-04 19:11:19.371597
BEN003603,HH003603,Anil Verma,61,F,AAD00003603,EWS,OBC,4,Indore,Madhya Pradesh,32.0231,80.4799,23.53,True,2026-06-16 19:11:19.371597
BEN003604,HH003604,Vikram Sharma,73,M,AAD00003604,APL,OBC,9,Bengaluru,Karnataka,27.0407,83.3617,90.2,True,2025-08-05 19:11:19.371597
BEN003605,HH003605,Priya Singh,31,M,AAD00003605,BPL,OBC,2,Mumbai,Maharashtra,22.3313,88.248,67.72,True,2026-05-19 19:11:19.371597
BEN003606,HH003606,Deepa Singh,59,F,AAD00003606,BPL,OBC,6,Kolkata,West Bengal,30.2039,80.9747,52.78,False,
BEN003607,HH003607,Priya Singh,23,F,AAD00003607,BPL,SC,10,Jaipur,Rajasthan,31.325,96.765,80.99,True,
BEN003608,HH003608,Priya Kumar,76,M,AAD00003608,EWS,SC,5,Delhi,Delhi,27.9177,95.1857,60.58,True,
BEN003609,HH003609,Anil Singh,40,F,AAD00003609,EWS,ST,7,Jaipur,Rajasthan,18.4864,82.8763,74.48,True,2026-01-20 19:11:19.371597
BEN003610,HH003610,Vikram Singh,18,M,AAD00003610,BPL,General,5,Bengaluru,Karnataka,15.1569,93.3087,94.93,True,
BEN003611,HH003611,Kumar Kumar,22,M,AAD00003611,EWS,SC,2,Delhi,Delhi,28.4866,72.3022,7.13,True,
BEN003612,HH003612,Sunita Verma,40,M,AAD00003612,APL,SC,2,Kolkata,West Bengal,24.5894,84.379,66.45,True,
BEN003613,HH003613,Kumar Patel,68,M,AAD00003613,EWS,ST,9,Bhopal,Madhya Pradesh,18.9774,94.7826,16.68,True,
BEN003614,HH003614,Rajesh Khan,19,M,AAD00003614,BPL,OBC,7,Hyderabad,Telangana,19.6386,95.9357,4.03,True,
BEN003615,HH003615,Vikram Gupta,64,F,AAD00003615,BPL,OBC,6,Chennai,Tamil Nadu,23.6161,77.243,56.77,False,2025-09-03 19:11:19.371597
BEN003616,HH003616,Anil Verma,57,M,AAD00003616,EWS,General,3,Indore,Madhya Pradesh,12.9668,81.0037,64.94,False,2026-04-09 19:11:19.371597
BEN003617,HH003617,Deepa Khan,75,F,AAD00003617,EWS,General,2,Chandigarh,Chandigarh,16.2081,80.9406,84.03,True,
BEN003618,HH003618,Kumar Reddy,21,F,AAD00003618,EWS,ST,5,Ahmedabad,Gujarat,32.0468,92.4121,64.34,True,2026-02-11 19:11:19.371597
BEN003619,HH003619,Vikram Gupta,54,M,AAD00003619,EWS,General,3,Jaipur,Rajasthan,15.2465,78.7622,65.95,True,
BEN003620,HH003620,Kumar Reddy,65,M,AAD00003620,EWS,ST,4,Indore,Madhya Pradesh,30.7619,73.8358,80.09,True,
BEN003621,HH003621,Vikram Singh,36,M,AAD00003621,EWS,OBC,2,Hyderabad,Telangana,26.2179,76.2881,89.82,False,
BEN003622,HH003622,Anita Verma,46,M,AAD00003622,EWS,SC,10,Mumbai,Maharashtra,14.658,87.1174,67.24,True,2026-07-01 19:11:19.371597
BEN003623,HH003623,Sunita Kumar,59,F,AAD00003623,APL,General,7,Hyderabad,Telangana,13.2106,84.2687,48.01,False,2025-07-25 19:11:19.371597
BEN003624,HH003624,Vikram Khan,73,M,AAD00003624,BPL,General,8,Jaipur,Rajasthan,31.3135,69.9966,65.43,True,2026-01-24 19:11:19.371597
BEN003625,HH003625,Anita Gupta,31,F,AAD00003625,EWS,ST,6,Chennai,Tamil Nadu,20.5285,79.6958,88.31,True,2026-03-30 19:11:19.371597
BEN003626,HH003626,Kumar Gupta,43,F,AAD00003626,EWS,General,2,Hyderabad,Telangana,23.884,91.6418,17.47,True,2025-09-18 19:11:19.371597
BEN003627,HH003627,Kumar Kumar,69,F,AAD00003627,EWS,OBC,9,Goa,Goa,15.2444,68.3202,11.25,True,2025-08-28 19:11:19.371597
BEN003628,HH003628,Anil Reddy,50,M,AAD00003628,APL,General,10,Delhi,Delhi,23.9722,87.6558,3.47,True,
BEN003629,HH003629,Anil Singh,80,F,AAD00003629,APL,SC,10,Hyderabad,Telangana,29.0719,89.6037,99.15,True,2026-03-16 19:11:19.371597
BEN003630,HH003630,Kumar Verma,19,F,AAD00003630,EWS,ST,8,Lucknow,Uttar Pradesh,21.509,83.5385,11.71,True,
BEN003631,HH003631,Rajesh Sharma,58,M,AAD00003631,EWS,General,8,Bhopal,Madhya Pradesh,28.087,84.1885,84.28,True,
BEN003632,HH003632,Anita Kumar,78,F,AAD00003632,BPL,SC,2,Kolkata,West Bengal,17.0157,73.8344,19.73,True,2026-07-12 19:11:19.371597
BEN003633,HH003633,Kumar Sharma,76,M,AAD00003633,BPL,SC,4,Lucknow,Uttar Pradesh,18.7545,86.1018,86.92,True,2025-12-04 19:11:19.372592
BEN003634,HH003634,Deepa Verma,68,M,AAD00003634,EWS,General,4,Kolkata,West Bengal,17.7176,95.667,51.15,True,2025-09-24 19:11:19.372592
BEN003635,HH003635,Kumar Sharma,68,F,AAD00003635,APL,OBC,7,Delhi,Delhi,30.787,71.8304,5.94,True,2026-04-22 19:11:19.372592
BEN003636,HH003636,Vikram Reddy,23,M,AAD00003636,APL,General,6,Indore,Madhya Pradesh,25.1108,90.5667,66.47,True,2026-05-25 19:11:19.372592
BEN003637,HH003637,Kumar Reddy,70,F,AAD00003637,BPL,SC,10,Mumbai,Maharashtra,12.8501,79.7733,22.36,True,
BEN003638,HH003638,Anil Khan,67,F,AAD00003638,BPL,SC,10,Bengaluru,Karnataka,22.6178,80.3328,54.69,True,
BEN003639,HH003639,Sunita Kumar,72,F,AAD00003639,APL,OBC,9,Pune,Maharashtra,13.6309,75.6096,97.67,True,2025-10-05 19:11:19.372592
BEN003640,HH003640,Deepa Gupta,51,M,AAD00003640,APL,General,6,Kolkata,West Bengal,21.0138,70.9642,95.59,True,2026-03-15 19:11:19.372592
BEN003641,HH003641,Anita Khan,25,F,AAD00003641,APL,ST,9,Lucknow,Uttar Pradesh,32.5771,76.1261,16.51,True,2025-09-26 19:11:19.372592
BEN003642,HH003642,Rajesh Khan,73,M,AAD00003642,APL,ST,4,Surat,Gujarat,32.8658,88.0356,62.71,True,2025-07-19 19:11:19.372592
BEN003643,HH003643,Anil Patel,51,M,AAD00003643,APL,General,10,Hyderabad,Telangana,28.241,90.4431,1.96,False,2026-06-25 19:11:19.372592
BEN003644,HH003644,Anita Gupta,19,M,AAD00003644,EWS,General,4,Jaipur,Rajasthan,12.5748,94.922,19.48,True,
BEN003645,HH003645,Anil Verma,20,F,AAD00003645,EWS,General,4,Ahmedabad,Gujarat,33.1925,82.2634,82.47,True,2026-07-07 19:11:19.372592
BEN003646,HH003646,Priya Reddy,48,F,AAD00003646,BPL,General,9,Goa,Goa,27.7641,96.9733,89.28,True,
BEN003647,HH003647,Rajesh Khan,70,F,AAD00003647,APL,OBC,6,Ahmedabad,Gujarat,15.4862,72.4186,49.1,True,
BEN003648,HH003648,Priya Singh,40,M,AAD00003648,BPL,OBC,5,Surat,Gujarat,16.5009,90.0951,41.87,True,
BEN003649,HH003649,Anita Sharma,19,F,AAD00003649,EWS,ST,5,Indore,Madhya Pradesh,26.6489,93.8186,59.59,True,2026-03-01 19:11:19.372592
BEN003650,HH003650,Anil Khan,79,F,AAD00003650,EWS,General,2,Jaipur,Rajasthan,27.5673,77.8315,9.58,True,2025-10-28 19:11:19.372592
BEN003651,HH003651,Priya Khan,78,F,AAD00003651,BPL,SC,4,Chennai,Tamil Nadu,19.4719,83.6901,74.45,True,2025-08-10 19:11:19.372592
BEN003652,HH003652,Vikram Kumar,24,M,AAD00003652,BPL,SC,8,Chennai,Tamil Nadu,27.8473,86.438,97.78,False,2026-01-07 19:11:19.372592
BEN003653,HH003653,Priya Reddy,51,F,AAD00003653,EWS,General,4,Bhopal,Madhya Pradesh,13.4348,72.9189,87.72,True,2026-05-16 19:11:19.372592
BEN003654,HH003654,Rajesh Gupta,57,M,AAD00003654,BPL,General,5,Jaipur,Rajasthan,30.0481,73.7723,78.62,True,
BEN003655,HH003655,Anita Reddy,69,M,AAD00003655,BPL,ST,5,Jaipur,Rajasthan,13.2926,70.499,59.46,False,
BEN003656,HH003656,Rajesh Gupta,58,F,AAD00003656,EWS,SC,4,Lucknow,Uttar Pradesh,34.2987,85.4329,17.03,True,2026-02-06 19:11:19.373604
BEN003657,HH003657,Anita Gupta,21,M,AAD00003657,APL,SC,9,Chennai,Tamil Nadu,32.3499,74.5242,51.18,True,2025-12-30 19:11:19.373604
BEN003658,HH003658,Rajesh Khan,57,F,AAD00003658,APL,General,3,Mumbai,Maharashtra,29.0251,86.5894,39.55,True,
BEN003659,HH003659,Vikram Patel,62,M,AAD00003659,APL,OBC,6,Kolkata,West Bengal,30.2067,82.5894,59.37,True,
BEN003660,HH003660,Anita Singh,18,F,AAD00003660,APL,ST,7,Mumbai,Maharashtra,25.0725,84.974,78.56,True,
BEN003661,HH003661,Vikram Reddy,78,F,AAD00003661,APL,General,4,Jaipur,Rajasthan,34.1539,96.1834,17.42,True,
BEN003662,HH003662,Anil Khan,54,M,AAD00003662,APL,SC,2,Mumbai,Maharashtra,16.4106,70.5545,46.66,True,2025-11-03 19:11:19.373604
BEN003663,HH003663,Vikram Khan,48,M,AAD00003663,BPL,SC,10,Hyderabad,Telangana,22.7511,80.8311,38.96,True,
BEN003664,HH003664,Rajesh Patel,22,F,AAD00003664,APL,General,5,Chennai,Tamil Nadu,18.4982,96.3524,97.5,False,2025-10-29 19:11:19.373604
BEN003665,HH003665,Priya Khan,79,F,AAD00003665,APL,ST,3,Hyderabad,Telangana,18.1544,73.8995,46.53,False,2025-09-06 19:11:19.373604
BEN003666,HH003666,Kumar Verma,67,F,AAD00003666,APL,ST,8,Surat,Gujarat,19.5472,84.5476,47.26,True,
BEN003667,HH003667,Vikram Khan,69,M,AAD00003667,EWS,OBC,4,Lucknow,Uttar Pradesh,14.6494,90.6126,55.79,True,2025-12-20 19:11:19.373604
BEN003668,HH003668,Vikram Khan,55,F,AAD00003668,EWS,General,4,Chennai,Tamil Nadu,24.1232,72.336,65.76,False,2026-05-06 19:11:19.373604
BEN003669,HH003669,Anita Kumar,76,M,AAD00003669,APL,OBC,8,Goa,Goa,16.9788,74.4696,7.22,True,2026-01-07 19:11:19.373604
BEN003670,HH003670,Rajesh Sharma,60,M,AAD00003670,APL,SC,2,Mumbai,Maharashtra,18.3177,80.2046,53.56,True,
BEN003671,HH003671,Sunita Gupta,27,F,AAD00003671,APL,General,10,Mumbai,Maharashtra,27.461,73.4694,63.56,True,2026-05-19 19:11:19.373604
