household_id,name,district,status,matched_beneficiary,confidence,action,recommendation,priority_score,eligibility_details,timestamp,priority_rank,global_priority_rank
HH004584,Sunita Khan,Kolkata,already_enrolled,BEN000250,89.45454545454545,none,,,,,,
HH004590,Anita Singh,Kolkata,already_enrolled,BEN004590,100.0,none,,,,,,
HH004593,Rajesh Kumar,Kolkata,already_enrolled,BEN004593,100.0,none,,,,,,
HH004598,Priya Gupta,Kolkata,already_enrolled,BEN002563,93.0909090909091,none,,,,,,
HH004613,Priya Khan,Kolkata,already_enrolled,BEN004613,100.0,none,,,,,,
HH004651,Deepa Khan,Kolkata,already_enrolled,BEN004651,100.0,none,,,,,,
HH004658,Deepa Sharma,Kolkata,already_enrolled,BEN004658,100.0,none,,,,,,
HH004659,Vikram Singh,Kolkata,already_enrolled,BEN004659,100.0,none,,,,,,
HH004671,Sunita Singh,Kolkata,already_enrolled,BEN004299,93.0909090909091,none,,,,,,
HH004674,Rajesh Gupta,Kolkata,already_enrolled,BEN004674,100.0,none,,,,,,
HH004690,Rajesh Kumar,Kolkata,already_enrolled,BEN000696,96.72727272727273,none,,,,,,
HH004720,Rajesh Kumar,Kolkata,already_enrolled,BEN004720,100.0,none,,,,,,
HH004731,Deepa Khan,Kolkata,already_enrolled,BEN004731,100.0,none,,,,,,
HH004780,Vikram Kumar,Kolkata,already_enrolled,BEN004780,100.0,none,,,,,,
HH004816,Kumar Patel,Kolkata,already_enrolled,BEN004816,100.0,none,,,,,,
HH004842,Vikram Khan,Kolkata,already_enrolled,BEN004842,100.0,none,,,,,,
HH004847,Kumar Khan,Kolkata,already_enrolled,BEN004847,100.0,none,,,,,,
HH004879,Sunita Gupta,Kolkata,already_enrolled,BEN004879,100.0,none,,,,,,
HH004886,Priya Khan,Kolkata,already_enrolled,BEN004886,100.0,none,,,,,,
HH004891,Priya Verma,Kolkata,already_enrolled,BEN004891,100.0,none,,,,,,
HH004922,Vikram Kumar,Kolkata,already_enrolled,BEN004922,100.0,none,,,,,,
HH004950,Vikram Kumar,Kolkata,already_enrolled,BEN004780,96.72727272727273,none,,,,,,
HH004956,Priya Sharma,Kolkata,already_enrolled,BEN001253,93.0909090909091,none,,,,,,
HH004974,Sunita Sharma,Kolkata,already_enrolled,BEN004974,100.0,none,,,,,,
HH004991,Deepa Reddy,Kolkata,already_enrolled,BEN004991,100.0,none,,,,,,
HH004993,Kumar Sharma,Kolkata,already_enrolled,BEN004993,100.0,none,,,,,,
HH004999,Deepa Patel,Kolkata,already_enrolled,BEN004118,93.0909090909091,none,,,,,,
HH000047,Deepa Patel,Chennai,already_enrolled,BEN001665,89.45454545454545,none,,,,,,
HH000073,Rajesh Verma,Chennai,already_enrolled,BEN000073,100.0,none,,,,,,
HH000079,Vikram Reddy,Chennai,already_enrolled,BEN000079,100.0,none,,,,,,
HH000093,Anil Verma,Chennai,already_enrolled,BEN001371,89.45454545454545,none,,,,,,
HH000096,Anita Khan,Chennai,already_enrolled,BEN000499,96.72727272727273,none,,,,,,
HH000110,Sunita Patel,Chennai,already_enrolled,BEN000110,100.0,none,,,,,,
HH000119,Sunita Sharma,Chennai,already_enrolled,BEN000119,100.0,none,,,,,,
HH000138,Deepa Khan,Chennai,already_enrolled,BEN000138,100.0,none,,,,,,
HH000146,Sunita Reddy,Chennai,already_enrolled,BEN000146,100.0,none,,,,,,
HH000151,Sunita Sharma,Chennai,already_enrolled,BEN000151,100.0,none,,,,,,
HH000164,Vikram Sharma,Chennai,already_enrolled,BEN000164,100.0,none,,,,,,
HH000168,Kumar Verma,Chennai,already_enrolled,BEN000168,100.0,none,,,,,,
HH000176,Rajesh Khan,Chennai,already_enrolled,BEN001882,89.45454545454545,none,,,,,,
HH000196,Sunita Singh,Chennai,already_enrolled,BEN000196,100.0,none,,,,,,
HH000199,Priya Sharma,Chennai,already_enrolled,BEN000199,100.0,none,,,,,,
HH000231,Anil Sharma,Chennai,already_enrolled,BEN000231,100.0,none,,,,,,
HH000234,Kumar Khan,Chennai,already_enrolled,BEN000234,100.0,none,,,,,,
HH000275,Kumar Gupta,Chennai,already_enrolled,BEN000275,100.0,none,,,,,,
HH000281,Deepa Khan,Chennai,already_enrolled,BEN000281,100.0,none,,,,,,
HH000296,Vikram Kumar,Chennai,already_enrolled,BEN000296,100.0,none,,,,,,
HH000323,Anil Singh,Chennai,already_enrolled,BEN000323,100.0,none,,,,,,
HH000325,Rajesh Sharma,Chennai,already_enrolled,BEN000325,100.0,none,,,,,,
HH000329,Anita Reddy,Chennai,already_enrolled,BEN000329,100.0,none,,,,,,
HH000347,Anita Khan,Chennai,already_enrolled,BEN000347,100.0,none,,,,,,
HH000362,Rajesh Kumar,Chennai,already_enrolled,BEN001660,93.0909090909091,none,,,,,,
HH000368,Deepa Reddy,Chennai,already_enrolled,BEN001330,93.0909090909091,none,,,,,,
HH000408,Kumar Singh,Chennai,already_enrolled,BEN000408,100.0,none,,,,,,
HH000411,Kumar Khan,Chennai,already_enrolled,BEN000411,100.0,none,,,,,,
HH000421,Kumar Reddy,Chennai,already_enrolled,BEN000421,100.0,none,,,,,,
HH000467,Priya Singh,Chennai,already_enrolled,BEN000467,100.0,none,,,,,,
HH000474,Priya Kumar,Chennai,already_enrolled,BEN000474,100.0,none,,,,,,
HH000489,Anil Khan,Chennai,already_enrolled,BEN000489,100.0,none,,,,,,
HH000496,Anil Kumar,Chennai,already_enrolled,BEN000496,100.0,none,,,,,,
HH000499,Anita Khan,Chennai,already_enrolled,BEN000499,100.0,none,,,,,,
HH000513,Rajesh Singh,Chennai,already_enrolled,BEN000513,100.0,none,,,,,,
HH000536,Priya Khan,Chennai,already_enrolled,BEN003576,96.72727272727273,none,,,,,,
HH000550,Anil Reddy,Chennai,already_enrolled,BEN000550,100.0,none,,,,,,
HH000565,Anita Kumar,Chennai,already_enrolled,BEN000565,100.0,none,,,,,,
HH000591,Sunita Gupta,Chennai,already_enrolled,BEN003558,93.0909090909091,none,,,,,,
HH000698,Deepa Verma,Chennai,already_enrolled,BEN000698,100.0,none,,,,,,
HH000708,Kumar Verma,Chennai,already_enrolled,BEN000708,100.0,none,,,,,,
HH000710,Kumar Patel,Chennai,already_enrolled,BEN000710,100.0,none,,,,,,
HH000743,Vikram Sharma,Chennai,already_enrolled,BEN000743,100.0,none,,,,,,
HH000776,Vikram Singh,Chennai,already_enrolled,BEN000776,100.0,none,,,,,,
HH000782,Rajesh Patel,Chennai,already_enrolled,BEN000782,100.0,none,,,,,,
HH000800,Anita Gupta,Chennai,already_enrolled,BEN000800,100.0,none,,,,,,
HH000807,Kumar Gupta,Chennai,already_enrolled,BEN000807,100.0,none,,,,,,
HH000818,Sunita Sharma,Chennai,already_enrolled,BEN000119,96.72727272727273,none,,,,,,
HH000825,Sunita Sharma,Chennai,already_enrolled,BEN000825,100.0,none,,,,,,
HH000829,Vikram Kumar,Chennai,already_enrolled,BEN000829,100.0,none,,,,,,
HH000834,Kumar Reddy,Chennai,already_enrolled,BEN000834,100.0,none,,,,,,
HH000841,Anil Gupta,Chennai,already_enrolled,BEN000841,100.0,none,,,,,,
HH000849,Priya Verma,Chennai,already_enrolled,BEN002643,93.0909090909091,none,,,,,,
HH000895,Vikram Patel,Chennai,already_enrolled,BEN002657,89.45454545454545,none,,,,,,
HH000923,Priya Khan,Chennai,already_enrolled,BEN000923,100.0,none,,,,,,
HH000938,Kumar Gupta,Chennai,already_enrolled,BEN000938,100.0,none,,,,,,
HH000945,Rajesh Gupta,Chennai,already_enrolled,BEN000945,100.0,none,,,,,,
HH000953,Priya Khan,Chennai,already_enrolled,BEN000923,100.0,none,,,,,,
HH000957,Deepa Singh,Chennai,already_enrolled,BEN000957,100.0,none,,,,,,
HH000965,Anil Kumar,Chennai,already_enrolled,BEN000965,100.0,none,,,,,,
HH000967,Sunita Sharma,Chennai,already_enrolled,BEN000967,100.0,none,,,,,,
HH000980,Rajesh Reddy,Chennai,already_enrolled,BEN000980,100.0,none,,,,,,
HH000984,Anita Khan,Chennai,already_enrolled,BEN000984,100.0,none,,,,,,
HH000985,Anil Gupta,Chennai,already_enrolled,BEN000985,100.0,none,,,,,,
HH000988,Anita Kumar,Chennai,already_enrolled,BEN000988,100.0,none,,,,,,
HH001009,Kumar Singh,Chennai,already_enrolled,BEN001009,100.0,none,,,,,,
HH001025,Sunita Verma,Chennai,already_enrolled,BEN001025,100.0,none,,,,,,
HH001045,Rajesh Gupta,Chennai,already_enrolled,BEN001045,100.0,none,,,,,,
HH001051,Anil Khan,Chennai,already_enrolled,BEN001051,100.0,none,,,,,,
HH001087,Deepa Verma,Chennai,already_enrolled,BEN001087,100.0,none,,,,,,
HH001105,Anil Singh,Chennai,already_enrolled,BEN001105,100.0,none,,,,,,
HH001134,Anita Singh,Chennai,already_enrolled,BEN001134,100.0,none,,,,,,
HH001147,Anil Singh,Chennai,already_enrolled,BEN001147,100.0,none,,,,,,
HH001168,Deepa Khan,Chennai,already_enrolled,BEN001168,100.0,none,,,,,,
HH001203,Vikram Reddy,Chennai,already_enrolled,BEN000079,89.45454545454545,none,,,,,,
HH001210,Priya Khan,Chennai,already_enrolled,BEN001210,100.0,none,,,,,,
HH001217,Sunita Singh,Chennai,already_enrolled,BEN001217,100.0,none,,,,,,
HH001219,Anita Kumar,Chennai,already_enrolled,BEN001219,100.0,none,,,,,,
HH001229,Rajesh Kumar,Chennai,already_enrolled,BEN001229,100.0,none,,,,,,
HH001240,Vikram Kumar,Chennai,already_enrolled,BEN001240,100.0,none,,,,,,
HH001241,Deepa Verma,Chennai,already_enrolled,BEN001241,100.0,none,,,,,,
HH001265,Priya Sharma,Chennai,already_enrolled,BEN004815,93.0909090909091,none,,,,,,
HH001276,Anil Sharma,Chennai,already_enrolled,BEN001276,100.0,none,,,,,,
HH001291,Sunita Verma,Chennai,already_enrolled,BEN001025,93.0909090909091,none,,,,,,
HH001300,Priya Sharma,Chennai,already_enrolled,BEN000199,89.45454545454545,none,,,,,,
HH001308,Priya Gupta,Chennai,already_enrolled,BEN001308,100.0,none,,,,,,
HH001314,Kumar Singh,Chennai,already_enrolled,BEN001314,100.0,none,,,,,,
HH001324,Anita Reddy,Chennai,already_enrolled,BEN001324,100.0,none,,,,,,
HH001330,Deepa Reddy,Chennai,already_enrolled,BEN001330,100.0,none,,,,,,
HH001333,Priya Verma,Chennai,already_enrolled,BEN001333,100.0,none,,,,,,
HH001371,Anil Verma,Chennai,already_enrolled,BEN001371,100.0,none,,,,,,
HH001416,Anita Patel,Chennai,already_enrolled,BEN001416,100.0,none,,,,,,
HH001428,Rajesh Gupta,Chennai,already_enrolled,BEN001428,100.0,none,,,,,,
HH001445,Sunita Reddy,Chennai,already_enrolled,BEN001445,100.0,none,,,,,,
HH001460,Anil Gupta,Chennai,already_enrolled,BEN001893,93.0909090909091,none,,,,,,
HH001464,Deepa Khan,Chennai,already_enrolled,BEN001464,100.0,none,,,,,,
HH001465,Deepa Sharma,Chennai,already_enrolled,BEN001465,100.0,none,,,,,,
HH001468,Anil Kumar,Chennai,already_enrolled,BEN001468,100.0,none,,,,,,
HH001477,Priya Gupta,Chennai,already_enrolled,BEN001477,100.0,none,,,,,,
HH001504,Sunita Reddy,Chennai,already_enrolled,BEN001504,100.0,none,,,,,,
HH001569,Anil Verma,Chennai,already_enrolled,BEN001569,100.0,none,,,,,,
HH001578,Sunita Reddy,Chennai,already_enrolled,BEN001578,100.0,none,,,,,,
HH001582,Kumar Verma,Chennai,already_enrolled,BEN001582,100.0,none,,,,,,
HH001588,Anil Sharma,Chennai,already_enrolled,BEN001588,100.0,none,,,,,,
HH001598,Kumar Kumar,Chennai,already_enrolled,BEN002931,89.45454545454545,none,,,,,,
HH001629,Sunita Patel,Chennai,already_enrolled,BEN001629,100.0,none,,,,,,
HH001630,Vikram Singh,Chennai,already_enrolled,BEN001630,100.0,none,,,,,,
HH001633,Priya Khan,Chennai,already_enrolled,BEN001633,100.0,none,,,,,,
HH001642,Kumar Gupta,Chennai,already_enrolled,BEN001642,100.0,none,,,,,,
HH001644,Anita Kumar,Chennai,already_enrolled,BEN001644,100.0,none,,,,,,
HH001645,Rajesh Singh,Chennai,already_enrolled,BEN001645,100.0,none,,,,,,
HH001660,Rajesh Kumar,Chennai,already_enrolled,BEN001660,100.0,none,,,,,,
HH001665,Deepa Patel,Chennai,already_enrolled,BEN001665,100.0,none,,,,,,
HH001688,Kumar Patel,Chennai,already_enrolled,BEN001688,100.0,none,,,,,,
HH001698,Rajesh Patel,Chennai,already_enrolled,BEN001698,100.0,none,,,,,,
HH001748,Rajesh Verma,Chennai,already_enrolled,BEN001748,100.0,none,,,,,,
HH001752,Rajesh Sharma,Chennai,already_enrolled,BEN001752,100.0,none,,,,,,
HH001770,Deepa Sharma,Chennai,already_enrolled,BEN001465,93.0909090909091,none,,,,,,
HH001794,Deepa Gupta,Chennai,already_enrolled,BEN001794,100.0,none,,,,,,
HH001811,Anita Patel,Chennai,already_enrolled,BEN001811,100.0,none,,,,,,
HH001839,Vikram Sharma,Chennai,already_enrolled,BEN001839,100.0,none,,,,,,
HH001864,Kumar Reddy,Chennai,already_enrolled,BEN001864,100.0,none,,,,,,
HH001877,Anil Patel,Chennai,already_enrolled,BEN001877,100.0,none,,,,,,
HH001879,Sunita Singh,Chennai,already_enrolled,BEN001879,100.0,none,,,,,,
HH001882,Rajesh Khan,Chennai,already_enrolled,BEN001882,100.0,none,,,,,,
HH001893,Anil Gupta,Chennai,already_enrolled,BEN001893,100.0,none,,,,,,
HH001921,Vikram Khan,Chennai,already_enrolled,BEN001921,100.0,none,,,,,,
HH001931,Kumar Singh,Chennai,already_enrolled,BEN001931,100.0,none,,,,,,
HH001944,Rajesh Verma,Chennai,already_enrolled,BEN001944,100.0,none,,,,,,
HH001956,Sunita Kumar,Chennai,already_enrolled,BEN004969,93.0909090909091,none,,,,,,
HH001976,Kumar Khan,Chennai,already_enrolled,BEN003947,93.0909090909091,none,,,,,,
HH001978,Sunita Singh,Chennai,already_enrolled,BEN001879,96.72727272727273,none,,,,,,
HH001979,Anita Kumar,Chennai,already_enrolled,BEN001979,100.0,none,,,,,,
HH001984,Kumar Gupta,Chennai,already_enrolled,BEN000938,93.0909090909091,none,,,,,,
HH001985,Deepa Verma,Chennai,already_enrolled,BEN001985,100.0,none,,,,,,
HH001987,Vikram Gupta,Chennai,already_enrolled,BEN001987,100.0,none,,,,,,
HH002014,Priya Reddy,Chennai,already_enrolled,BEN002014,100.0,none,,,,,,
HH002057,Kumar Reddy,Chennai,already_enrolled,BEN002057,100.0,none,,,,,,
HH002064,Rajesh Khan,Chennai,already_enrolled,BEN001882,89.45454545454545,none,,,,,,
HH002075,Deepa Singh,Chennai,already_enrolled,BEN002075,100.0,none,,,,,,
HH002079,Rajesh Verma,Chennai,already_enrolled,BEN000073,96.72727272727273,none,,,,,,
HH002080,Anita Reddy,Chennai,already_enrolled,BEN002080,100.0,none,,,,,,
HH002096,Vikram Kumar,Chennai,already_enrolled,BEN002096,100.0,none,,,,,,
HH002098,Deepa Singh,Chennai,already_enrolled,BEN002098,100.0,none,,,,,,
HH002115,Anita Patel,Chennai,already_enrolled,BEN002115,100.0,none,,,,,,
HH002118,Sunita Kumar,Chennai,already_enrolled,BEN002118,100.0,none,,,,,,
HH002123,Priya Patel,Chennai,already_enrolled,BEN002123,100.0,none,,,,,,
HH002124,Vikram Sharma,Chennai,already_enrolled,BEN002124,100.0,none,,,,,,
HH002140,Rajesh Kumar,Chennai,already_enrolled,BEN001660,93.0909090909091,none,,,,,,
HH002141,Anita Singh,Chennai,already_enrolled,BEN002141,100.0,none,,,,,,
HH002146,Anil Singh,Chennai,already_enrolled,BEN002146,100.0,none,,,,,,
HH002172,Kumar Verma,Chennai,already_enrolled,BEN002172,100.0,none,,,,,,
HH002180,Priya Gupta,Chennai,already_enrolled,BEN002180,100.0,none,,,,,,
HH002262,Vikram Singh,Chennai,already_enrolled,BEN002262,100.0,none,,,,,,
HH002268,Priya Patel,Chennai,already_enrolled,BEN003248,96.72727272727273,none,,,,,,
HH002292,Kumar Sharma,Chennai,already_enrolled,BEN002292,100.0,none,,,,,,
HH002302,Deepa Patel,Chennai,already_enrolled,BEN002302,100.0,none,,,,,,
HH002312,Anita Patel,Chennai,already_enrolled,BEN002312,100.0,none,,,,,,
HH002314,Anil Sharma,Chennai,already_enrolled,BEN002314,100.0,none,,,,,,
HH002315,Kumar Gupta,Chennai,already_enrolled,BEN002315,100.0,none,,,,,,
HH002319,Deepa Gupta,Chennai,already_enrolled,BEN002319,100.0,none,,,,,,
HH002330,Sunita Reddy,Chennai,already_enrolled,BEN002330,100.0,none,,,,,,
HH002331,Deepa Patel,Chennai,already_enrolled,BEN002302,96.72727272727273,none,,,,,,
HH002335,Kumar Verma,Chennai,already_enrolled,BEN002335,100.0,none,,,,,,
HH002338,Rajesh Kumar,Chennai,already_enrolled,BEN002338,100.0,none,,,,,,
HH002362,Sunita Sharma,Chennai,already_enrolled,BEN002362,100.0,none,,,,,,
HH002363,Vikram Sharma,Chennai,already_enrolled,BEN000164,93.0909090909091,none,,,,,,
HH002365,Deepa Khan,Chennai,already_enrolled,BEN001168,93.0909090909091,none,,,,,,
HH002373,Anil Singh,Chennai,already_enrolled,BEN002373,100.0,none,,,,,,
HH002398,Deepa Gupta,Chennai,already_enrolled,BEN002398,100.0,none,,,,,,
HH002402,Priya Kumar,Chennai,already_enrolled,BEN002402,100.0,none,,,,,,
HH002435,Vikram Verma,Chennai,already_enrolled,BEN002435,100.0,none,,,,,,
HH002438,Priya Gupta,Chennai,already_enrolled,BEN001308,93.0909090909091,none,,,,,,
HH002444,Kumar Khan,Chennai,already_enrolled,BEN002444,100.0,none,,,,,,
HH002464,Sunita Verma,Chennai,already_enrolled,BEN003984,93.0909090909091,none,,,,,,
HH002470,Priya Patel,Chennai,already_enrolled,BEN002470,100.0,none,,,,,,
HH002475,Rajesh Gupta,Chennai,already_enrolled,BEN002475,100.0,none,,,,,,
HH002527,Vikram Verma,Chennai,already_enrolled,BEN002527,100.0,none,,,,,,
HH002540,Kumar Verma,Chennai,already_enrolled,BEN002540,100.0,none,,,,,,
HH002572,Deepa Patel,Chennai,already_enrolled,BEN002572,100.0,none,,,,,,
HH002576,Anita Reddy,Chennai,already_enrolled,BEN002576,100.0,none,,,,,,
HH002583,Sunita Reddy,Chennai,already_enrolled,BEN002583,100.0,none,,,,,,
HH002588,Deepa Gupta,Chennai,already_enrolled,BEN002398,96.72727272727273,none,,,,,,
HH002598,Kumar Khan,Chennai,already_enrolled,BEN002598,100.0,none,,,,,,
HH002623,Anita Reddy,Chennai,already_enrolled,BEN002623,100.0,none,,,,,,
HH002643,Priya Verma,Chennai,already_enrolled,BEN002643,100.0,none,,,,,,
HH002657,Vikram Patel,Chennai,already_enrolled,BEN002657,100.0,none,,,,,,
HH002659,Sunita Gupta,Chennai,already_enrolled,BEN002659,100.0,none,,,,,,
HH002673,Kumar Sharma,Chennai,already_enrolled,BEN002673,100.0,none,,,,,,
HH002711,Priya Singh,Chennai,already_enrolled,BEN002711,100.0,none,,,,,,
HH002731,Kumar Patel,Chennai,already_enrolled,BEN002731,100.0,none,,,,,,
HH002753,Deepa Gupta,Chennai,already_enrolled,BEN002753,100.0,none,,,,,,
HH002768,Anita Reddy,Chennai,already_enrolled,BEN002080,93.0909090909091,none,,,,,,
HH002789,Vikram Khan,Chennai,already_enrolled,BEN002789,100.0,none,,,,,,
HH002796,Priya Sharma,Chennai,already_enrolled,BEN002796,100.0,none,,,,,,
HH002803,Anita Singh,Chennai,already_enrolled,BEN002803,100.0,none,,,,,,
HH002811,Priya Kumar,Chennai,already_enrolled,BEN002811,100.0,none,,,,,,
HH002816,Priya Singh,Chennai,already_enrolled,BEN002816,100.0,none,,,,,,
HH002853,Kumar Sharma,Chennai,already_enrolled,BEN002853,100.0,none,,,,,,
HH002863,Kumar Verma,Chennai,already_enrolled,BEN002863,100.0,none,,,,,,
HH002886,Rajesh Reddy,Chennai,already_enrolled,BEN002886,100.0,none,,,,,,
HH002887,Anita Singh,Chennai,already_enrolled,BEN002887,100.0,none,,,,,,
HH002894,Deepa Verma,Chennai,already_enrolled,BEN002894,100.0,none,,,,,,
HH002909,Anita Patel,Chennai,already_enrolled,BEN002115,93.0909090909091,none,,,,,,
HH002931,Kumar Kumar,Chennai,already_enrolled,BEN002931,100.0,none,,,,,,
HH002939,Rajesh Reddy,Chennai,already_enrolled,BEN004934,96.72727272727273,none,,,,,,
HH002947,Kumar Singh,Chennai,already_enrolled,BEN001931,93.0909090909091,none,,,,,,
HH002980,Sunita Gupta,Chennai,already_enrolled,BEN002980,100.0,none,,,,,,
HH003043,Deepa Sharma,Chennai,already_enrolled,BEN003043,100.0,none,,,,,,
HH003048,Anita Verma,Chennai,already_enrolled,BEN003048,100.0,none,,,,,,
HH003087,Rajesh Sharma,Chennai,already_enrolled,BEN003087,100.0,none,,,,,,
HH003100,Kumar Sharma,Chennai,already_enrolled,BEN003100,100.0,none,,,,,,
HH003114,Deepa Sharma,Chennai,already_enrolled,BEN003114,100.0,none,,,,,,
HH003122,Anil Khan,Chennai,already_enrolled,BEN003122,100.0,none,,,,,,
HH003185,Sunita Verma,Chennai,already_enrolled,BEN003185,100.0,none,,,,,,
HH003195,Vikram Sharma,Chennai,already_enrolled,BEN003195,100.0,none,,,,,,
HH003248,Priya Patel,Chennai,already_enrolled,BEN003248,100.0,none,,,,,,
HH003276,Anil Reddy,Chennai,already_enrolled,BEN003276,100.0,none,,,,,,
HH003300,Sunita Khan,Chennai,already_enrolled,BEN003300,100.0,none,,,,,,
HH003313,Priya Reddy,Chennai,already_enrolled,BEN003313,100.0,none,,,,,,
HH003331,Priya Singh,Chennai,already_enrolled,BEN004341,96.72727272727273,none,,,,,,
HH003343,Anita Khan,Chennai,already_enrolled,BEN003343,100.0,none,,,,,,
HH003386,Vikram Gupta,Chennai,already_enrolled,BEN003386,100.0,none,,,,,,
HH003412,Sunita Patel,Chennai,already_enrolled,BEN003412,100.0,none,,,,,,
HH003431,Anil Reddy,Chennai,already_enrolled,BEN003431,100.0,none,,,,,,
HH003434,Anita Singh,Chennai,already_enrolled,BEN003434,100.0,none,,,,,,
HH003451,Anita Sharma,Chennai,already_enrolled,BEN003451,100.0,none,,,,,,
HH003508,Rajesh Verma,Chennai,already_enrolled,BEN003508,100.0,none,,,,,,
HH003526,Deepa Kumar,Chennai,already_enrolled,BEN003526,100.0,none,,,,,,
HH003535,Anita Gupta,Chennai,already_enrolled,BEN003625,96.72727272727273,none,,,,,,
HH003539,Priya Patel,Chennai,already_enrolled,BEN003539,100.0,none,,,,,,
HH003558,Sunita Gupta,Chennai,already_enrolled,BEN003558,100.0,none,,,,,,
HH003576,Priya Khan,Chennai,already_enrolled,BEN003576,100.0,none,,,,,,
HH003581,Kumar Reddy,Chennai,already_enrolled,BEN003581,100.0,none,,,,,,
HH003582,Sunita Reddy,Chennai,already_enrolled,BEN002583,96.72727272727273,none,,,,,,
HH003594,Deepa Verma,Chennai,already_enrolled,BEN003594,100.0,none,,,,,,
HH003615,Vikram Gupta,Chennai,already_enrolled,BEN003386,93.0909090909091,none,,,,,,
HH003625,Anita Gupta,Chennai,already_enrolled,BEN003625,100.0,none,,,,,,
HH003651,Priya Khan,Chennai,already_enrolled,BEN003651,100.0,none,,,,,,
HH003652,Vikram Kumar,Chennai,already_enrolled,BEN004614,93.0909090909091,none,,,,,,
HH003657,Anita Gupta,Chennai,already_enrolled,BEN003657,100.0,none,,,,,,
HH003664,Rajesh Patel,Chennai,already_enrolled,BEN001698,93.0909090909091,none,,,,,,
HH003668,Vikram Khan,Chennai,already_enrolled,BEN001921,89.45454545454545,none,,,,,,
HH003673,Anita Gupta,Chennai,already_enrolled,BEN003673,100.0,none,,,,,,
HH003674,Kumar Sharma,Chennai,already_enrolled,BEN003674,100.0,none,,,,,,
HH003765,Sunita Kumar,Chennai,already_enrolled,BEN003765,100.0,none,,,,,,
HH003777,Sunita Singh,Chennai,already_enrolled,BEN003777,100.0,none,,,,,,
HH003796,Anil Singh,Chennai,already_enrolled,BEN003796,100.0,none,,,,,,
HH003803,Deepa Khan,Chennai,already_enrolled,BEN003803,100.0,none,,,,,,
HH003809,Vikram Kumar,Chennai,already_enrolled,BEN000829,96.72727272727273,none,,,,,,
HH003829,Anita Verma,Chennai,already_enrolled,BEN003829,100.0,none,,,,,,
HH003853,Vikram Verma,Chennai,already_enrolled,BEN003853,100.0,none,,,,,,
HH003861,Deepa Reddy,Chennai,already_enrolled,BEN001330,89.45454545454545,none,,,,,,
HH003881,Rajesh Reddy,Chennai,already_enrolled,BEN003881,100.0,none,,,,,,
HH003884,Anil Verma,Chennai,already_enrolled,BEN003884,100.0,none,,,,,,
HH003893,Anita Kumar,Chennai,already_enrolled,BEN003893,100.0,none,,,,,,
HH003896,Priya Gupta,Chennai,already_enrolled,BEN003896,100.0,none,,,,,,
HH003908,Kumar Khan,Chennai,already_enrolled,BEN003947,96.72727272727273,none,,,,,,
HH003937,Sunita Verma,Chennai,already_enrolled,BEN003937,100.0,none,,,,,,
HH003939,Rajesh Khan,Chennai,already_enrolled,BEN003939,100.0,none,,,,,,
HH003944,Kumar Patel,Chennai,already_enrolled,BEN003944,100.0,none,,,,,,
HH003947,Kumar Khan,Chennai,already_enrolled,BEN003947,100.0,none,,,,,,
HH003953,Sunita Sharma,Chennai,already_enrolled,BEN000151,93.0909090909091,none,,,,,,
HH003984,Sunita Verma,Chennai,already_enrolled,BEN003984,100.0,none,,,,,,
HH004008,Rajesh Singh,Chennai,already_enrolled,BEN004008,100.0,none,,,,,,
HH004038,Deepa Kumar,Chennai,already_enrolled,BEN004038,100.0,none,,,,,,
HH004043,Priya Patel,Chennai,already_enrolled,BEN002123,93.0909090909091,none,,,,,,
HH004052,Kumar Kumar,Chennai,already_enrolled,BEN004052,100.0,none,,,,,,
HH004077,Sunita Kumar,Chennai,already_enrolled,BEN004077,100.0,none,,,,,,
HH004091,Priya Sharma,Chennai,already_enrolled,BEN004091,100.0,none,,,,,,
HH004099,Rajesh Verma,Chennai,already_enrolled,BEN004099,100.0,none,,,,,,
HH004114,Deepa Verma,Chennai,already_enrolled,BEN004114,100.0,none,,,,,,
HH004119,Priya Khan,Chennai,already_enrolled,BEN004189,100.0,none,,,,,,
HH004120,Anil Verma,Chennai,already_enrolled,BEN004120,100.0,none,,,,,,
HH004121,Sunita Sharma,Chennai,already_enrolled,BEN004121,100.0,none,,,,,,
HH004134,Deepa Gupta,Chennai,already_enrolled,BEN004134,100.0,none,,,,,,
HH004159,Kumar Sharma,Chennai,already_enrolled,BEN004159,100.0,none,,,,,,
HH004171,Priya Gupta,Chennai,already_enrolled,BEN004171,100.0,none,,,,,,
HH004184,Rajesh Sharma,Chennai,already_enrolled,BEN004184,100.0,none,,,,,,
HH004189,Priya Khan,Chennai,already_enrolled,BEN004189,100.0,none,,,,,,
HH004206,Rajesh Sharma,Chennai,already_enrolled,BEN004206,100.0,none,,,,,,
HH004212,Sunita Gupta,Chennai,already_enrolled,BEN004212,100.0,none,,,,,,
HH004221,Deepa Verma,Chennai,already_enrolled,BEN004221,100.0,none,,,,,,
HH004245,Anil Reddy,Chennai,already_enrolled,BEN004245,100.0,none,,,,,,
HH004270,Priya Verma,Chennai,already_enrolled,BEN004270,100.0,none,,,,,,
HH004279,Deepa Singh,Chennai,already_enrolled,BEN004279,100.0,none,,,,,,
HH004282,Deepa Patel,Chennai,already_enrolled,BEN004282,100.0,none,,,,,,
HH004293,Anita Patel,Chennai,already_enrolled,BEN004293,100.0,none,,,,,,
HH004312,Priya Gupta,Chennai,already_enrolled,BEN004312,100.0,none,,,,,,
